selection_order,cn_selection_rank,selection_score_sha256,mol_id,fold,metal,cn,graph_sha256,source_member,source_payload_sha256,candidate_count,repeated_payload_group_sizes,legal_ligand_group_sizes,donor_rank_orbit_sizes,in_general_n1000
333,226,10681596b53145aa8e1ff1313e1f7c8cb0cb949f0f5366581b77c71bef17aaa7,WELWOZ,1,Pt,4,9bed1447ed3a48170282e02420642986ad260c9a9b74534b58acfde8bb299cf8,xyz/WELWOZ.xyz,8c03c5ac36a10487c13d42783013faecac28b03b74146f6b925fc8257bfa8793,2,[2],[2],[],False
334,227,1069d0b2ad8f22a02af8795a6dfa84d54d4826a1e4d82e2f22b0b011fd15c38f,FALFOP,3,Ni,4,77d910bc56d5c7f351859691863931f30c34c9a6d847dfbb2f0e1531e6a2fe3d,xyz/FALFOP.xyz,5ae4a960fde1f699803df2b2bc52338d53fe75a3da9592806a9d9ac7c56f431b,4,"[2,2]","[2,2]",[],False
335,228,1084210f4fb09405aab1465134f2bde8c47d2d9f3c0d56ff55b283bbed13af67,OJIXEL,4,Pt,4,1c8360c0772fbdcb7d7ea115f8c8e7eafc3d496abc2937a0bb10085bbdcb5727,xyz/OJIXEL.xyz,65647d5bd5baddd358e24a1711980386e341b38a2deadca2f825d8d23f6b4e8b,2,[],[],[2],False
336,229,10946c45dc5182bb4e1856a2864297fe71f86d202c61520bec6ba7cdf47d78af,PUCKIJ,3,Pt,4,3b7faa2a3c3327956dace1c1fe3978f278c19d88e54a327779546cc9ba5b1b6e,xyz/PUCKIJ.xyz,389dbd0af2c17361f34494beca8e945a1f3628c7a8a8c2c11557a56c32b3d64f,4,"[2,2]","[2,2]",[],False
337,230,109bc0a2b443dbb589b0f303568bcddb84530c12e5fe7c9c405e1e04c7594093,OGUYAS,1,Ir,4,1fe48c4a2cbb4d48e58e3cddfccdf29c75969fc59eee24341eb47a714d9a9406,xyz/OGUYAS.xyz,c7385a13d0ef07512da7586b66a1c0227116f7beb0a2109105ef1fe7c5340ac0,2,[2],[2],[],False
338,231,10aaaa372e1ba4f85f1d64c7726f93ddbd1fdb44e9755f206d1eaf631e1cd253,XATRUJ,4,Pd,4,48835aaab2b752062391c4d1814f0a8a0b538ea056f45ae16e02380c32889c23,xyz/XATRUJ.xyz,1f4d3237779192bd73d14d5e048e7394c6b4c8e0348e5f73c6caa294c707654f,2,[2],[2],[],False
339,232,10aeac9300a89411cb1924d2f97a26073dfd84efeb4df9415dd658bf64986dcf,ODUDIE,3,Zn,4,a23dd8710fb92f37ec4f083932aef315de8e328173fd9e66665be1cf74f8c584,xyz/ODUDIE.xyz,dd51b536835bff9b6c9831622ee71cc8f37223c386259dfcb9e327fd06af7602,2,[2],[2],[],False
340,233,10b14c7c94315f222cc8abf201a7daf86265b4ea9837fe714dafa252a3130d15,YODXUL,2,Pd,4,c2e407fcc4de8ff0196dbbbe5719eb4ab08286f04575e25cc77e24be814fb39d,xyz/YODXUL.xyz,e32511eb8ebe69fdc8b7c3eadeda32c3b323102bb164e1b6398c8ec37cdc2b7f,4,"[2,2]","[2,2]",[],False
341,234,10bd0470a463ab89676f19193e093dfa45938632f9d3f649ef3e7b0fae7b4624,XEGPIJ,1,Ni,4,b8f0551c9ebf103e34b0fdbf8a9b3ffade54e39ed079fc6f3ace52c055cb4abb,xyz/XEGPIJ.xyz,99d664c047ba40ef0915d6f70c5247f9f8fee5aad2390a8337fd274cc6d5efac,2,[2],[2],[],False
342,235,10e1db1a78fe9df08cde9bb44956c3cefbf34403ae500eaa0cca0e0f67fe2b90,DEPJAJ,2,Pt,4,c51e88e93cc51acbd1724ec8a419a47d394b5a47ead034cee9517710b50b7348,xyz/DEPJAJ.xyz,608aeb981aec38fb544991f732551ab25c834c1bdfda14062041637bae270618,4,"[2,2]","[2,2]",[],False
343,77,10e4c5943ad790cfc27f2e0a20e8e086d9f2bf0ea44c38f6e9618b4ec052aa41,CICDIE,3,Fe,6,7ee7a336ee1f356137a1343eaf3032670a6c30cd3e2f58075385b923a23bddd9,xyz/CICDIE.xyz,4db730aa556a0312a0f36c58ec188482268296ab2d5b7b9748e845bceaba316a,2,[2],[2],[],False
344,236,1109968b1c8a313feabb5a41b165e4a901a36f0917d47ff4589ab92c93076a9d,YUGZAC,1,Pt,4,0f391980f0affcbb88330a7e5d13c2783e54dad9d80bc5cd4b453ace60a7b766,xyz/YUGZAC.xyz,80d72e0677cf1f3286cb5755c608d56297ba6318757c4eb2ca5ee8a396d72165,2,[2],[2],[],False
345,237,1115b9667e3b541bd1c7e7fbecfcfd786901968cc38c4f2b3e297e0c87aa986c,KAKVAT,1,Zn,4,22d36d7a797cc740a201e7ccf647750b80b736e9519210194d7c2a144a46fa5c,xyz/KAKVAT.xyz,ddd503968ec4d757bbf540827bd587e01b02f464af70411da75b32d3b99ba79b,2,[2],[2],[],False
346,238,111a787cf087108b08d12931a777a5b7d5c50ea8dc59f1872fca1c0e61e7c50e,EFOJIV,4,Pd,4,c7995a2ea20dea49ea6871a376939988ac10bbbdcfeef8f5f2c8ede8d20da236,xyz/EFOJIV.xyz,58c5fb1b335ed28c096aa9cd1ed2e960a768c81aed3bf6e4ff6a42208598178f,4,[2],[2],[2],False
347,239,111e5e51c62284454f00357112d87bff3b204b529f6879812be57e7bb99ba7f8,DIBROW,2,Pt,4,cee1aa060432469a3394e9fad0978ed85b67f29692de4c8e596f77ae045d1985,xyz/DIBROW.xyz,65db9c73c715f0ea05d592121d85afd28f606ac2608a64e19bf8da99c61f85e3,4,"[2,2]","[2,2]",[],False
348,240,1135be02bb828e5f596c56d85e88e15ec9c41a0977e0ccc4daa82865dfdda043,XUYKUX,2,Ni,4,13b61742536d4cafbf1ce01f2ba1277984c0a524751d938abe21d14fe922487d,xyz/XUYKUX.xyz,037ced75c4363fc38209f11a7e085f87812ac89c7a4858801bca62e7004f8b17,8,[2],[2],"[2,2]",False
349,78,1143a60e8366fb9f0f45e5e86914c752b55fa3e05bd8fdb3b47abd315e5f68c1,ROBJIB,2,Cr,6,cf662b4621f8b772a1d7b1bfe44cdb31045aa570e0f2460fc88dd0c62f5e58e9,xyz/ROBJIB.xyz,934d66d22f4732bde9a1fa3656ac2a724daf52408e1ccd21c30d76bfe48f27f2,24,[4],[4],[],True
350,241,1145bccaa5d30f4dc381a59f6f19d54d0d80d077ba6d0e780d43398952056bd7,XOCMUX,1,Ni,4,1ddb8325eda2b1cc23e02c32c88da7d32bb010441ea89afb0a10af344e233d25,xyz/XOCMUX.xyz,abcad746ae5ef3f79a5dc5db9e4ae43a6360bb19295eb800e602ab9f146ad28d,2,[2],[2],[],False
351,242,115423ad8acc72a389dc33e69033e6655dc2133972d428e0cf1a5d264bb56078,WELWIT,4,Pt,4,3813aa1b0ec0b2bf0e5c9236a7d77457c9fa242c26fa169d04fecbfc9e8b3da3,xyz/WELWIT.xyz,d0345eaa0835107bc6a2af7e34b3e046a4c9a7c5cd3273f64c6d7e013457c390,2,[2],[2],[],False
352,243,11637a2b6d3b42bb62ed8d054dc2d9a270c2227f8e0e103ea643ea139f92ed4b,PUVLEZ,0,Zn,4,749b73e2e218f08359ae62855fa193a9f390f630ce481fdcfb88be61636644c7,xyz/PUVLEZ.xyz,9acbe656c34dc9f22ddc9713d494ec503ca197ec8c4213c486ae94db85663474,4,"[2,2]","[2,2]",[],True
353,244,117333434fe5a617ae039e19457a876417c81a1d297d7c466f80a1dad4a814b3,VUPXIO,2,Pt,4,b3b3ead63cdccdc283113496ec4b0c1d7166ace87947bc3c96a54750a6e827ff,xyz/VUPXIO.xyz,70b9ad5b8b8009d939059c0d78ca4358c8e4e1fb3d224bb3708504ae197a5ed8,4,"[2,2]","[2,2]",[],False
354,245,11741acb55a64a4b00e34c72d47d55f97f0db59f8bb0c2f8d64a3cfbda882af6,QOCWAG,3,Pd,4,e5c2ebc00932587417b91781f2936a8d555cda2344ee69bc1259763f36773f0c,xyz/QOCWAG.xyz,47ccd2d2d705c86990d7953dbdb1308b6c3751f7afc1f3afb03aa5cc5dd8b74f,4,[],[],"[2,2]",False
355,246,11748721ece7d6876cf3b7e748060929b4c282f0760a93fe0a2ef8da3fd5f21a,LIDXEB,2,Pt,4,5a3ce25d20a5618e3efea75fb8120cb1d6d8f5e0d3301a0e1f0e0a060709e970,xyz/LIDXEB.xyz,6cfac4cac46f404772fee5e543dbc813762fb1a6fc6ce3b1b58e7f32ccaa4254,4,[2],[2],[2],False
356,247,118f053c8d5b336dbf94ad4423cefdbd10771f2acb2abd854e1b37d5bb2c89f1,SEVLOV,3,Pd,4,79a0b39dbbb9d65dfd4a9f639c61665fca390fa4cc2b298d41cf8d48116cdc4a,xyz/SEVLOV.xyz,2d1d76fcc215f3d681a8551565662f5566cd0586e781cbb29a99a1779099c1e7,2,[2],[2],[],True
357,248,119e2ea6162d50ad47709dd3d22b79bee1055ee1237947f06dc3e629ba6e3bd6,WULNAU,0,Pt,4,7efddc32c970ece6b44139637d942d308448789717efb288bf030f017aa6473c,xyz/WULNAU.xyz,5e1abe9501f683ced8ff982df8de0b60e94d41c3ff7a2a72ab6f7e0fb14c114d,4,"[2,2]","[2,2]",[],False
358,79,11a0212cbacdf63a9ec975746b75b02f64b45bad964896d3e713cf89ac164d2d,QIMWIS,1,Fe,6,2d5f96b6173ef5f67dc5ec9304453ffd243726670cf0feb2b2098bd8b9120da8,xyz/QIMWIS.xyz,01e7144954a90d220effcc1d25a214dadf6cb0766b17ccd1f6773f625756116e,24,[4],[4],[],False
359,249,11a4fc072854a6204cc66164bf6bf6fee2d443e891120401f4728c7c09810ae7,YOGVUN,0,Pd,4,e17c47b88f00f44f453b27a91acba2c4e56f0ed5113c51a658e3fdef47669a78,xyz/YOGVUN.xyz,1d8c57ff24f8eff3f45694992a2548e80b3fad7ee1f7fa5e4508161dcc8271ad,4,"[2,2]","[2,2]",[],False
360,250,11a99807e3393e65475b4910a22dfb5f4ee8998d71c56d23d25303e7463628d9,WARHUU,1,Cu,4,96dd14e93aea0cd6632373b4e528ccf2d06709f1594695cea6cf2f6b8f35cef5,xyz/WARHUU.xyz,3e38646db17eb27f95302c1f58a0d8d9855b3c361f8f91f4ba0e7e778adfaf58,2,[2],[2],[],False
361,251,11bb7f22a1433590541e79f6cca2da0297e789aff481a35abea9b90c0bf86ff9,INUDAW,2,Pt,4,8b69c2cfa63e348fd2617ceeb827c86f76092f59146098265552620ec2b8d160,xyz/INUDAW.xyz,2290c4c6982c9455a64c01fbcb4191ba51b740f4c8149a06479ad1dee19e8e5d,2,[2],[2],[],True
362,252,11cacb019e3db6a2f6b0e26674af15c7980701ca8b89526f4bd5a650b600d7a6,DURSUG,4,Pd,4,6e0021219d76b73a3c0be3388b432fa71b81d3691f610cc26f597d390acf869d,xyz/DURSUG.xyz,21e418affc4d7d2dbff8fa0b293db812bee29dc29042ce8fa6856e87375a26de,6,[3],[3],[],False
363,253,11fe334d5097475524e050bbab21197c67247b34557d734e8b593442352bb1dc,TEMMEG,3,Pt,4,ab1d615e3cedbff2edeb1f934e87ac99b29640d081fa12109dabf2312fe25f71,xyz/TEMMEG.xyz,1f37ded86282fec9b2ce912408a5745c71b475d34b1ffcc17acf0da3ec15c402,4,"[2,2]","[2,2]",[],False
364,254,1202133a8f54b972e73673f584066efcb7295b5058367b77d78b6c133e8bd13a,AYIKUO,2,Zn,4,84852f308fbd1be529f809d0f1d42709ad210ffd9aeba8ed1659038720bd621c,xyz/AYIKUO.xyz,ce2518ff93f92d2e3484257c7219a844777eef6c8dbe472e75962016f748e496,2,[2],[2],[],False
365,255,12067eacb00946ec22eadf6c3a4321c039f101764ba37a3bfc89a75f6c1be29c,WUMKAR,3,Pd,4,3ef8243f4a35f39924bd2534dd37039693d8ab4a79265c4fda65f22815be2f51,xyz/WUMKAR.xyz,4feaaec15e240998b735eb4d2bd7c818c1833cef24c5b59a3d6fc5c8b2931be3,4,"[2,2]","[2,2]",[],True
366,80,12158d88ad10e51c1d2e01fb4d77f241e0953fa3ed9b7b586b0803d68c918c4d,MAXWOY,2,Ir,6,79bb02c99ced144d411072107b73487eac3aaee648b69cc2eb4cbe1c8a5ce00e,xyz/MAXWOY.xyz,9c8d196182d81f1ff7c4d09aed1329d4291b1c5b5223e93a26cf2daca32affad,2,[2],[2],[],True
367,256,1227b327e38e3ef26dc8e84d84a13a2ed7e0907e0ac5559c7d7a36694eea9b22,NEMLUQ,2,Pt,4,68bb2bc7e71351cb99dae7b7d9b4a1f1f5babd816ce8ae9be5ec3bc9dc177e03,xyz/NEMLUQ.xyz,15594a24ca85430e55efcb17e575237e23b5db90eff831300abbb4136e28cd26,2,[2],[2],[],False
368,257,122cbd00a5282b1f210e7f8b2c65d28c5357098a7713805497453a64b2f0e645,REZCOS,2,Pd,4,4863e587d094cd3f87dbbf0543d35300912865711f6d1748d73d171105f300c3,xyz/REZCOS.xyz,cc994b9bf57f3c8e5c8ec934e1e0207e259eaec5d5c95f608a136835bbb83e90,2,[2],[2],[],False
369,258,123126a767ce416754e8e34a73c6474dbb3ccb145296992186c30707f076cdbe,ALAQUA,1,Pd,4,1824f35f3660b2a9565ddfcdef35a95fac9d77015436d43151d3ccafd5af92f9,xyz/ALAQUA.xyz,a0be56610e36551967cd5da11384e37ee7c3ed62ebbba037cc400aed0f1986e2,4,"[2,2]","[2,2]",[],False
370,259,1238b3637b1b3ad985f7f13109967f7d296671de8fba4aa6c209e385ab9a6d2a,TUKGUE,2,Pd,4,42df4eb0dfe541d9991abb4ca20543647670951261fce990bccdebbdb19d8297,xyz/TUKGUE.xyz,ed8c6e6baa87a762d0d7ed1f9928f7e201361855a8781954c373697339277af2,2,[2],[2],[],False
371,81,1253b20617e1689ccb1ea13d31f1fba4438de36da78617145f3d5267510bf4a2,YEVGOY,1,Ir,6,a12681a1eba58aed0a4c3b6723c88e714b86cebebd20c25a5b4117a2328a48a2,xyz/YEVGOY.xyz,66087356632cf0e226069e09f5dd64f4a0716686114dc3207e2abfe7054b48ca,4,[2],[2],[2],True
372,260,1283ae14a3146ab0f4afe416fa9fa313743f8057b52dd8c3d8550acc382c1dc2,FEVTIM,4,Ni,4,a1ac3f5be3e1acc6fbab0e7ef5264f531ec8e6758428c033ed60de38863ca690,xyz/FEVTIM.xyz,e9bf09ab9d3adc9a7d669a049096dea9b1eaff0d48b5334f7b3228bb98da5ccb,2,[2],[2],[],False
373,261,128e8ce64582d31d027b186dddcaab7986248d9889396b68044e668a0d7c7312,ERACEF,3,Pd,4,c8be965d2d33d9f981a725eebc5d0f81e7373ceabf37b01c43c7d3edc6ff6fed,xyz/ERACEF.xyz,3a32af3e9ae6c499c2c502c49cefa47d50749d3850a5da88f0e5b04480a596e3,4,"[2,2]","[2,2]",[],False
374,262,129645c395b828d674d23e00c683900c3c76cf6ff94130345f7fda28850e8330,LULVUJ,3,Cu,4,ab12b993f31c24a0b23aade98ba1c3fbe147ca5c59641d7667571e1f7c08c960,xyz/LULVUJ.xyz,f901f8215880592933ef6cf2b815cec35091bfd851b58ebdf4c65fcd13b1fb20,2,[2],[2],[],False
375,82,12c48cb8e791808684bf8c9ea32d55a716e90e642b47af02e493101e50d32d7b,MIVQIT,1,Fe,6,f6e82101a39de19b96758d2d93e47c60b7cd803c85e662c63fbc91068d6e51d5,xyz/MIVQIT.xyz,ccd9ba8105ef8ad53d1a4e1df54da1eb4a59048ad9d0d52eaed726ac70553930,8,"[2,2,2]","[2,2,2]",[],True
376,263,12c816501489d7ce56ebd011b84e7acf3a28efda5ced43c8832a318abe1ac3b3,BATNOA,0,Pt,4,f186bc92140b41ac8781875dc87f38bb46552427b39b102d554394ac3ab16814,xyz/BATNOA.xyz,6aec0c07f7dc619a16ac75b0571aa29b92b3254cc81314f33344dc3b52485e8a,4,"[2,2]","[2,2]",[],False
377,264,12dda1b2a5b69db3c4418929593021c9d0c2306e3fe0d260a79afc2a38abc557,GUDCEN,2,Pt,4,2d3b5718ed3164046dfdbc95654f48b4e86ccbc8f540d65c19f86966335fe4a4,xyz/GUDCEN.xyz,4199f8c13d3642db1bb06be0abf697ceefaad15ae65d28bbf77814896fc34ed3,2,[],[],[2],False
378,32,12edf5719419439a55ee45700dad5080a0590388144e55a973d16eedb99e0068,REXNUG,2,Zn,5,7122702bdb686136f609bc2984abe1a71589e15f80ee4d39d018cda6754fd064,xyz/REXNUG.xyz,2f274bdcd73d47a694086c217357ae68ffdecf6226158189c5db9b7fbe478f8f,2,[2],[2],[],True
379,265,12f159c1fc193318b0cb8fcbc681a1f66479a7709ab174b1baa2ae31684d4bb0,FAKYEY,3,Ni,4,cd5e01a6e4e9fbf37618de54ed096b61f2dec55215292b61a3dfb61e27224532,xyz/FAKYEY.xyz,c57e8cb3e054c7112cd04faff0a6548f698e0e247ee3c99bd026a4ecf5e1d158,2,[],[],[2],False
380,266,12fb52d7519bda721c7d157b8d28911d937d650377bbcf4e1d65d564a96ab5ac,LUBRUV,4,Pd,4,925192ee27ca790f35cbabe822de9ac4cc4296815e2f2942186df75a607a1a8c,xyz/LUBRUV.xyz,2dea175c88893ce7713b4854fd2c5b9d28559d242d421fe3101d9e06fa8cd128,2,[2],[2],[],False
381,83,1305b58970edb56f2fc4c892f0dfcd2443a83eb556a4a5a9b8e246bd06fd96fc,DIYCOD,3,Fe,6,180d65b7cef0428d1a2b2564b4687efd57cb9a712f30a0e814f65379af0027c6,xyz/DIYCOD.xyz,c711e5481cf07b4f091de46f6ad9265521d1f33a73c9694d58e9f58f9a11aa48,6,[3],[3],[],False
382,267,1328999484919606bc0be8b1b29cf31427ffb71c0ae961ce322703a5996c4c67,TEMKOL,1,Ni,4,2c19651ff06163f65f8dc8bfd6b13e0b25174aa2979f86b4fabbf8a5c3801cb5,xyz/TEMKOL.xyz,13fb6c8bf7b1d5d4a99984b1a16853ae8fe45468e08cb3484476a5ec57380c8f,24,[],[],[4],False
383,84,132e7d903a5c30429eb824ca89ca853a7fea2de02c370be74d76ce925586f026,WIFRAH,0,Pt,6,221f4549311c041aa0fa42c79163d7e0e6e7c27f197016b416bfd1639b3a83c4,xyz/WIFRAH.xyz,761bf2501b1e58259b03983b915b167fce0493fd4c0bbe2508d03a845a6b1979,4,"[2,2]","[2,2]",[],False
384,268,132f0ac875cf2ab019739e8d2e843133800962ca059308478320f7ba7a09b2f2,JEVHOL,0,Pd,4,e479c315355ce477acec8627a33e5332e9d9117fccb9a5cd8789070433f9e243,xyz/JEVHOL.xyz,4c0d9c1efbb71432c8e65ad548bdf79d28316ec845f413038761f609bc107b07,2,[2],[2],[],False
385,269,1336122ddf6fb5c3c76fbc2345a493bf13cc1ef6f7b79a11810451b833163615,QABGOR,3,Pt,4,d799384b799fc1965ac6fcc49546f8871598ee2058353d3b9d559d4c9af9cf40,xyz/QABGOR.xyz,f0a02a5fda551041d92c4a8c733bade94e305a965277f960214256e5504dd547,4,"[2,2]","[2,2]",[],False
386,33,1338ab8bb12ee68cb9bcae004ac99a7bb6c1da9b8f045a7bb0f6ebda093e4ce7,MOJGAT,4,Rh,5,c773bd7434f111c0343748e94cdd1e52b8e0a2df2a9d5883b8668a661e073279,xyz/MOJGAT.xyz,14db95af0eea1509c40cb511203fb1cf9a615613ab56eeea5d1a4be7f65fffb5,4,"[2,2]","[2,2]",[],True
387,270,13408417373cea4cc989641615075b2e2acd07fcef50c814989c25d205aeb97e,NOPPAK,4,Zn,4,359cd5effea7ca24a862af7d0ae082f7b29d36a7c270688d227b9b39f3db60e1,xyz/NOPPAK.xyz,d4bd2fbcc985397128989d4073eea13fb7956b5c0dc82df5f76679003ac0bb5d,2,[2],[2],[],True
388,85,137143b52d38b9aed886924a124ea562ca7970797a126bc8eac0163f0d3aa23c,QOKSOY,0,Fe,6,34ad96a4e8fcd7e64d6fb332343f5e76b4d64e8d762b130f1ae316b93eadafd6,xyz/QOKSOY.xyz,13864355fad08125ea7b10d935dc76bef60d5ab7407ac276d083c36bb9190977,6,[3],[3],[],False
389,86,1380c1fb7b28d2198fd876cf962c64cc72b5c880cdc668b04449f7d76ca5d790,SEFSIJ,3,Zn,6,232422a0617491135dbb4c3d266de18a6b1e1aa380b21dadc60a0c6d762ff37c,xyz/SEFSIJ.xyz,4674e7fe1e8a0d102f68af321c9861ed25a501a6c2ad5a80eb4c43c1f6a9126d,4,"[2,2]","[2,2]",[],False
390,271,1381506729678207eee1f0ad723779edaf2a1f357d3619f05616ed3d361b2b6b,QASDAR,2,Pt,4,0546cd15d29c278ad6b088e6f8251444455e81b6d030272cb06e523c91defabb,xyz/QASDAR.xyz,97c100b99e09de2674a3a43beadcaa01cd279d3be64afc41ca54ea9a08c73a6a,4,"[2,2]","[2,2]",[],False
391,272,139c5abd9789e5032735df07e3ff7cfcec4609c071eb6a351c4a61cd9f37d782,SONPUI,2,Pd,4,55593099c5a6bdc7797fae045a1d6f8e74ca123e12e34299baf029c4fde347ff,xyz/SONPUI.xyz,03616f9ce1f1de4a729ceffd14fe24d51c7e1a020e470186e68ce9783d7e38a4,2,[2],[2],[],False
392,273,139dbbaa9549f3d8c7f1f44e61a26266daee88df3c00b5edb477964eb2743ea3,XUXJOR,4,Ni,4,aae587eee81748b07914b4864c314c87b3636392f82d03a4cbfae345d892affe,xyz/XUXJOR.xyz,d665940988fa408b12fe581f1e4026a09a057fc4a1aa276dcd3605af59d50e4d,2,[2],[2],[],False
393,274,13ac4abfd3f66906d2ff4628fca04291d894b17d4fe058a6ec681c63d1917cd2,UBOCET,3,Zn,4,4fa47ffa70cd494b2346bb2c57036fc89c9b31883f6b1fd86a9a2dc06a16d8e6,xyz/UBOCET.xyz,bf5d8668ce27a65b6105c43a97047dc31c83659184567aa07554470084ee44b6,4,"[2,2]","[2,2]",[],False
394,87,13b89b226bf3a10adafb74c7e934976882a3fae4b8f010840f64b22b9899152a,IWOSIX,4,Ir,6,6dcb67562bd3a9eb19fcec39961b8c7b1abb7d04ce588dc3f3c71c287b8b30d8,xyz/IWOSIX.xyz,9e62cf5533614de948162473e67a35d5346915f03368609ecb8bcde290ee53c3,2,[2],[2],[],False
395,275,13cbcec2f59765b52d90c7050daa18c76e6d76609a5af53ccc1dfb3142730067,RASQAD,3,Pt,4,fe7fdd8e480b2a16b8055edb7baa65f55513008d520adf494a322131d614d929,xyz/RASQAD.xyz,01e7bfc05365b9eae7b4dc2ad33158743abf0fc27aa4f0c1d95f9f8ce21f596b,2,[2],[2],[],False
396,88,13d91fd8e58ff523bac29f6ba4bd90a1e051e5d381890ed698b7dc2c6378fafb,EHAFIC,1,Pt,6,9d2805de2341acfa26e632b24ea4b0acecdf2596f1c8e15767097a2a5e37eef2,xyz/EHAFIC.xyz,4528c1b03b8adc2dbcb8cd8a24f4240e6357e6d6d5723de1dd487fc0a7deffb6,24,[4],[4],[],False
397,276,13e1779d6388d0f914705eb39ca7cf6a226992e97b52ab0d9a21773d06322490,WOFSUF,1,Fe,4,5190b979d607d2a555077cced10395cd75ba6843484cb5a864798613ff3e4bd0,xyz/WOFSUF.xyz,ac7b020be6f8672be9c1517141bba82e86a3b701f02c0c48cc6ffef7d7e1ba2d,4,"[2,2]","[2,2]",[],False
398,277,13f99ef224fac835158437ff98e97b58f69f51bd0af6e3a8d3f0bb35abdebaf9,HUQDUU,0,Ag,4,24952c3eb081f1d92389bdf65475f02881932329ca4af52e5e4424d5dd3b3783,xyz/HUQDUU.xyz,85079e6783230ada8d86c19ed535eb7cb68ec69955bf3dac7a102b1a51f0bea8,4,[],[],"[2,2]",False
399,278,1402b977bcf862cb10a030546b4512391ec5f66fcc76c05a32d078cd5d000d7b,MEJXOO,4,Pt,4,2cc4aba703200b81201ae79f244fc7adf5935906bd0dbd082f36a7f17181c8f8,xyz/MEJXOO.xyz,8bd089a6a41b2987ffba1c5d9571ae56fb37b255803637a8394e457c4c7658e5,2,[2],[2],[],False
400,89,1404643f843dd5e0ee0eb34e6de2011ccce05e427d32d5d3f5af227ac77ab90b,ZUCFEL,3,Pt,6,689bf341b4fce2b597a3bf7244fd7bb4d0b8f6412e852ed19ea2bbcbfed9d9a1,xyz/ZUCFEL.xyz,7f272eff44da15395f51bba6a84cce58eafffb8ffbbae0dfc2ad0aea43014eb0,2,[2],[2],[],True
401,279,140d5e414d57dde6f6c4effcd0bae6506de698d812a50eb343d4bd531cc5e1d9,PIQBIC,4,Pt,4,4374f977650991733809b4f353618998fc9bd5a347d83763a35c0acbc25ec87c,xyz/PIQBIC.xyz,b3202182c35b24d2dbb5a769b93533e21703afa5774564a73e00219ee18d6693,4,[2],[2],[2],False
402,280,143c69d530479115c9ae2f97cdc9c26736a4446523f438fb0cc29b0a8709160a,TESGAA,1,Rh,4,696aeccce0f32e9ca44b8df61a79fa0e1f04042680a932524f19f023e51b6f28,xyz/TESGAA.xyz,918d9044bce0659fb51f01570770598414b6498b22b11deb31310b6eefae6688,2,[2],[2],[],False
403,281,14429432cae221c57fa8c8905f42cd2f5c5967e41ce6c12c62c84bc552b5c054,MAQDOZ,4,Pd,4,9777b9947c4315c9dfa8d90734fd9e6e7660d854a342866029eaa8f2ae9dcf59,xyz/MAQDOZ.xyz,6abdca06498cb1e593de5d7a1fd292698b3fe547965eae7ad523884e6c571b77,6,[3],[3],[],False
404,282,14458dc5e0a7f496e763c270b8c3ed8f99045f7094d345b3c4b6a40721bc447e,GUTMEQ,2,Ir,4,a5d67026d38eeba4badfcd6084bb69ce25ff2db37a703af981088fe165a22c05,xyz/GUTMEQ.xyz,7014bad00f3fcc939b9d76d3748d090e8b0e4f7cf38df41380bc192318e5c6df,2,[],[],[2],False
405,283,1468dd64041fe067cb24ed538c1b34888caedc5d2d70afda9a91c77da0a9849a,SIWWIF,2,Pt,4,573b6d419da7a9341cd75da55e02936606606ba5da968a248daa7a61208c5c3b,xyz/SIWWIF.xyz,8025d9f4976bc3bc062a09ab9a58609f68958b098b56a7177323ec90a0c0aa9c,6,[3],[3],[],False
406,284,14729dfee3ef818a7a9df3e9949bbc63eba8f409717932968f55285b078a5c70,AQIYEH,4,Ni,4,35248aeed01aae0aee028ac6c2f578aca640f9c7cd09d75cc8b8150d8f231472,xyz/AQIYEH.xyz,d26a40e8063a330829d52aa9a747b8bafa2495a4858f67bd9cec2db21fbc1cdf,2,[2],[2],[],False
407,285,1493836a0a0c72de2ed150fdae6a70fa999bd6034a6f44933309db1ea1b6df95,QOKRAJ,0,Pt,4,de2e41ba78e8246c0a2a53a5f84c84050d4c0778abfe8ffd10ae0fb0623a84f5,xyz/QOKRAJ.xyz,14c5b2d78980595c4b67dbd311ea35e54893e68b6e4adfead79c4498f23f6039,4,"[2,2]","[2,2]",[],False
408,286,149686600cba9a032ef6db80693f7f2681585f5799b195331aedf4345c3c9b81,CEQFIQ,1,Pt,4,c4b655ec5efc7503af0d77ea8a92a7735aced9fe632462ba08a76f6a965fab1f,xyz/CEQFIQ.xyz,294d303007e384ff175715066109c37e14486b4e801267975a3c6e2320e1a143,2,[2],[2],[],False
409,287,149fc4a109c91519d1c6cc4f624b81edf9900d23a673b8ceb91737b22268a348,VEKGEB,1,Pd,4,78932dde626e53ee5bbcadfc6912a6d3f0b316ddcfa71ffe9efe280fc46ec92d,xyz/VEKGEB.xyz,83f4e60b9a97b3bbd1b3903cac88ca3f88b97db939ef2e6d09aa4211e53ece43,2,[2],[2],[],False
410,288,14af7bd74f3e27a9e58efdb85a75fd6049922e67b6c43bc1b415b646d8e0f7fc,CUYPUK,3,Pd,4,68d627f5539f9b12c92f3ff0bdfd589b6d05aca977f0ee3e4d8be43b3192fe60,xyz/CUYPUK.xyz,27f19727807307ec56db0aee68ceaf168de8f8a8ae05ed3f78aab172b7260063,2,[2],[2],[],False
